10,8,3.33750,51
10,9,1.60000,40
10,10,1.40000,37
10,11,1.30000,36
10,12,3.31250,51
10,13,3.30625,50
10,14,1.50000,39
10,15,3.30625,49
10,16,1.50000,47
10,17,1.70000,43
10,18,1.40000,30
10,19,1.60000,51
10,20,1.30000,29
11,1,1.40000,57
11,2,1.50000,46
11,3,1.50000,52
11,4,1.50000,61
11,5,1.50000,51
11,6,1.60000,44
11,7,1.50000,35
11,8,1.50000,54
11,9,1.50000,57
11,10,1.60000,59
11,11,1.80000,67
11,12,1.60000,80
11,13,1.60000,57
11,14,1.70000,41
11,15,1.50000,55
11,16,1.70000,61
11,17,1.50000,57
11,18,1.40000,45
11,19,1.70000,65
11,20,1.40000,51
12,1,1.50000,68
12,2,1.40000,69
12,3,3.58333,51
12,4,1.30000,46
12,5,1.60000,72
12,6,3.52000,64
12,7,3.47667,79
12,8,1.30000,32
12,9,1.60000,52
12,10,1.40000,64
12,11,1.50000,46
12,12,1.50000,73
12,13,1.60000,36
12,14,1.50000,60
12,15,1.50000,82
12,16,1.50000,64
12,17,1.50000,56
12,18,1.50000,53
12,19,1.50000,61
12,20,1.50000,59
13,1,2.60000,101
13,2,2.50000,99
13,3,2.60000,95
13,4,2.40000,80
13,5,4.40833,93
13,6,2.50000,84
13,7,2.60000,96
13,8,2.50000,91
13,9,2.50000,94
13,10,2.60000,88
13,11,2.60000,80
13,12,2.50000,104
13,13,2.70000,118
13,14,2.60000,100
13,15,2.70000,125
13,16,2.60000,77
13,17,2.50000,64
13,18,2.50000,87
13,19,2.60000,97
13,20,2.40000,75
14,1,2.60000,133
14,2,2.60000,116
14,3,2.60000,133
14,4,2.60000,94
14,5,2.50000,152
14,6,2.60000,129
14,7,2.60000,136
14,8,2.70000,141
14,9,2.50000,156
14,10,2.60000,123
14,11,2.50000,111
14,12,2.50000,106
14,13,2.50000,99
14,14,2.60000,116
14,15,2.70000,137
14,16,2.70000,117
14,17,2.50000,102
14,18,2.60000,136
14,19,2.60000,123
14,20,2.60000,129
15,1,2.10000,95
15,2,2.10000,94
15,3,2.00000,90
15,4,2.10000,79
15,5,2.10000,99
15,6,2.00000,76
15,7,2.50000,110
15,8,2.70000,95
15,9,1.90000,125
15,10,2.10000,104
15,11,2.50000,112
15,12,2.10000,103
15,13,2.60000,94
15,14,2.20000,94
15,15,2.00000,90
15,16,2.50000,105
15,17,2.20000,65
15,18,1.80000,59
15,19,2.60000,89
15,20,2.40000,110
16,1,2.50000,98
16,2,2.50000,81
16,3,2.50000,78
16,4,4.35417,84
16,5,2.60000,87
16,6,2.60000,99
16,7,2.40000,90
16,8,2.50000,84
16,9,2.70000,104
16,10,4.28750,101
16,11,2.30000,68
16,12,2.60000,105
16,13,2.50000,90
16,14,2.60000,95
16,15,2.40000,87
16,16,2.60000,99
16,17,2.50000,83
16,18,2.50000,86
16,19,2.40000,77
16,20,2.50000,79
17,1,2.40000,107
17,2,2.40000,126
17,3,2.40000,102
17,4,2.60000,114
17,5,2.40000,112
17,6,2.40000,119
17,7,2.60000,132
17,8,4.30000,130
17,9,4.28000,136
17,10,2.50000,123
17,11,2.50000,142
17,12,2.40000,124
17,13,2.50000,126
17,14,2.60000,126
17,15,2.60000,140
17,16,2.60000,139
17,17,2.40000,121
17,18,4.34000,118
17,19,2.50000,122
17,20,2.70000,138
18,1,2.60000,165
18,2,2.60000,183
18,3,2.70000,235
18,4,2.50000,173
18,5,2.60000,189
18,6,2.40000,153
18,7,2.50000,157
18,8,2.60000,202
18,9,2.60000,212
18,10,2.60000,220
18,11,2.60000,158
18,12,2.40000,161
18,13,2.70000,191
18,14,4.40000,175
18,15,2.60000,201
18,16,2.60000,147
18,17,2.70000,220
18,18,2.60000,190
18,19,2.50000,215
18,20,2.70000,187
19,1,1.50000,388
19,2,1.60000,407
19,3,1.50000,344
19,4,3.28333,544
19,5,1.40000,348
19,6,1.40000,501
19,7,1.20000,286
19,8,1.40000,360
19,9,1.50000,415
19,10,1.50000,294
19,11,1.60000,514
19,12,1.60000,490
19,13,1.30000,283
19,14,1.50000,471
19,15,1.60000,406
19,16,1.40000,527
19,17,1.50000,481
19,18,1.50000,451
19,19,1.50000,499
19,20,1.70000,528
20,1,2.50000,960
20,2,2.40000,971
20,3,2.50000,1064
20,4,2.50000,1068
20,5,2.40000,1009
20,6,2.50000,835
20,7,2.60000,1225
20,8,2.40000,912
20,9,2.50000,933
20,10,2.50000,999
20,11,2.60000,1138
20,12,2.50000,977
20,13,2.30000,885
20,14,2.30000,1000
20,15,2.40000,1035
20,16,2.60000,938
20,17,2.30000,867
20,18,2.30000,833
20,19,2.50000,827
20,20,2.60000,941
21,1,3.50000,1390
21,2,3.70000,1394
21,3,3.40000,1525
21,4,3.40000,1532
21,5,5.05533,1808
21,6,3.40000,1550
21,7,3.50000,1610
21,8,3.70000,1701
21,9,3.40000,1348
21,10,3.50000,1494
21,11,5.10467,1660
21,12,3.60000,1707
21,13,3.50000,1569
21,14,5.06167,1789
21,15,5.09733,1682
21,16,3.40000,1610
21,17,5.03267,1877
21,18,5.03167,1880
21,19,3.60000,1755
21,20,3.40000,1405
22,1,4.50000,2055
22,2,4.60000,1992
22,3,4.80000,2308
22,4,5.99680,2459
22,5,4.80000,2258
22,6,4.50000,2126
22,7,4.60000,2142
22,8,4.70000,2358
22,9,4.50000,1946
22,10,4.20000,1927
22,11,4.40000,2087
22,12,4.60000,2319
22,13,4.40000,2157
22,14,4.60000,2121
22,15,4.50000,1944
22,16,4.30000,1905
22,17,4.30000,1815
22,18,4.40000,1946
22,19,4.60000,2134
22,20,4.50000,1875
23,1,21.20000,11187
23,2,21.30000,11089
23,3,21.50000,10914
23,4,22.40000,11382
23,5,21.20000,10842
23,6,20.60000,10392
23,7,22.00000,11309
23,8,21.90000,11367
23,9,22.60000,11666
23,10,21.80000,11389
23,11,21.60000,11349
23,12,20.90000,10823
23,13,22.20000,11498
23,14,21.50000,11144
23,15,22.00000,11343
23,16,21.90000,11487
23,17,21.70000,10983
23,18,21.30000,10924
23,19,21.90000,11268
23,20,22.40000,11734
